"gameID","season","lineupID","teamRslt","teamLoc","gmDateTime","teamAbbr","opptAbbr","opptRslt","opptlineupID","timeSincePrev","city_played","lat","long","distSincePrev","oppt_timeSincePrev","oppt_distSincePrev","team_starting_WS","team_starting_BPM","team_starting_MP_per_game","team_starting_GSpct","oppt_starting_WS","oppt_starting_BPM","oppt_starting_MP_per_game","oppt_starting_GSpct","team_bench_WS","team_bench_BPM","team_bench_MP_per_game","team_bench_GSpct","oppt_bench_WS","oppt_bench_BPM","oppt_bench_MP_per_game","oppt_bench_GSpct","teamRsltCount","teamGameCount","opptRsltCount","opptGameCount","teamWinPct","opptWinPct","PY_teamWinPct","PY_opptWinPct","teamWinPct2","opptWinPct2","diff_starting_WS","diff_starting_BPM","diff_starting_MP_per_game","diff_starting_GSpct","diff_bench_WS","diff_bench_BPM","diff_bench_MP_per_game","diff_bench_GSpct","diff_WinPct2","diff_timeSincePrev","diff_distSincePrev"
"2016-10-26-BKNxBOS",2017,"2016-10-26-BKN","Loss","Away","2016-10-26 19:30:00","BKN","BOS","Win","2016-10-26-BOS",10,"Boston",42.34,-71.02,0,10,0,3.30911403474223,-0.149267310275382,25.1001837685955,0.481402622829041,6.01853216851307,1.85063766027455,28.5949328221788,0.790229527658901,0.82377900436864,-2.45912048576984,14.9095238095238,0.101190476190476,1.69257519135894,-2.86775232687848,16.2265576636253,0.2244397741789,1,1,1,1,0,0,0.256,0.585,0.256,0.585,-2.70941813377085,-1.99990497054993,-3.49474905358322,-0.30882690482986,-0.868796186990304,0.408631841108635,-1.31703385410148,-0.123249297988424,-0.329,0,0
"2016-10-26-BKNxBOS",2017,"2016-10-26-BOS","Win","Home","2016-10-26 19:30:00","BOS","BKN","Loss","2016-10-26-BKN",10,"Boston",42.34,-71.02,0,10,0,6.01853216851307,1.85063766027455,28.5949328221788,0.790229527658901,3.30911403474223,-0.149267310275382,25.1001837685955,0.481402622829041,1.69257519135894,-2.86775232687848,16.2265576636253,0.2244397741789,0.82377900436864,-2.45912048576984,14.9095238095238,0.101190476190476,1,1,1,1,0,0,0.585,0.256,0.585,0.256,2.70941813377085,1.99990497054993,3.49474905358322,0.30882690482986,0.868796186990304,-0.408631841108635,1.31703385410148,0.123249297988424,0.329,0,0
"2016-10-26-DETxTOR",2017,"2016-10-26-DET","Loss","Away","2016-10-26 19:30:00","DET","TOR","Win","2016-10-26-TOR",10,"Toronto",43.65,-79.38,0,10,0,4.55638520036609,-0.482637203855324,28.3503509237734,0.698807362263254,6.32440426206515,0.829053200589229,28.6369729104827,0.801716617930009,2.56654985845877,-1.77689774536688,15.4978537084089,0.156343315815675,3.89820928099623,0.40192845821432,23.4287949758166,0.263132869298777,1,1,1,1,0,0,0.537,0.683,0.537,0.683,-1.76801906169906,-1.31169040444455,-0.286621986709267,-0.102909255666755,-1.33165942253745,-2.1788262035812,-7.93094126740763,-0.106789553483101,-0.146,0,0
"2016-10-26-DETxTOR",2017,"2016-10-26-TOR","Win","Home","2016-10-26 19:30:00","TOR","DET","Loss","2016-10-26-DET",10,"Toronto",43.65,-79.38,0,10,0,6.32440426206515,0.829053200589229,28.6369729104827,0.801716617930009,4.55638520036609,-0.482637203855324,28.3503509237734,0.698807362263254,3.89820928099623,0.40192845821432,23.4287949758166,0.263132869298777,2.56654985845877,-1.77689774536688,15.4978537084089,0.156343315815675,1,1,1,1,0,0,0.683,0.537,0.683,0.537,1.76801906169906,1.31169040444455,0.286621986709267,0.102909255666755,1.33165942253745,2.1788262035812,7.93094126740763,0.106789553483101,0.146,0,0
"2016-10-26-CHAxMIL",2017,"2016-10-26-CHA","Win","Away","2016-10-26 20:00:00","CHA","MIL","Loss","2016-10-26-MIL",10,"Milwaukee",43.06,-87.97,0,10,0,5.10428353498456,1.13085682919416,29.9438923632651,0.94079091995221,3.38291730582003,-1.13552144018399,24.4599168660514,0.491944125659333,3.58102697954715,-0.370044018724108,22.8271889400922,0.388120839733743,2.67569344338743,-2.08004852387129,19.6937294893664,0.315328746196642,1,1,1,1,0,0,0.585,0.402,0.585,0.402,1.72136622916453,2.26637826937815,5.48397549721374,0.448846794292878,0.905333536159718,1.71000450514718,3.13345945072573,0.0727920935371011,0.183,0,0
"2016-10-26-DENxNO",2017,"2016-10-26-DEN","Win","Away","2016-10-26 20:00:00","DEN","NO","Loss","2016-10-26-NO",10,"New Orleans",30.07,-89.93,0,10,0,2.83545224397789,0.0818663266960232,23.8696605366021,0.5394095495257,3.8807448635418,-0.530480649391939,22.064964053404,0.502364808136768,3.71326008808677,-0.114397830343439,28.4801196154137,0.847449970979383,3.50440008351955,-0.536161781804386,25.1578436038967,0.568091576871191,1,1,1,1,0,0,0.402,0.366,0.402,0.366,-1.04529261956391,0.612346976087963,1.80469648319806,0.0370447413889312,0.208860004567215,0.421763951460947,3.32227601151701,0.279358394108192,0.036,0,0
"2016-10-26-MEMxMIN",2017,"2016-10-26-MEM","Win","Home","2016-10-26 20:00:00","MEM","MIN","Loss","2016-10-26-MIN",10,"Memphis",35.11,-90.01,0,10,0,3.65318235154133,-0.0410307571519706,21.961610459325,0.454604349219742,4.51657510521017,0.277660762913375,29.9662044485817,0.787637852859441,3.26137206860306,-0.8405306684773,22.2455360472011,0.349380178518215,1.68860158141112,-1.5453843057715,18.0113378791898,0.238227139347727,1,1,1,1,0,0,0.512,0.354,0.512,0.354,-0.863392753668846,-0.318691520065346,-8.00459398925671,-0.333033503639699,1.57277048719194,0.704853637294201,4.23419816801135,0.111153039170488,0.158,0,0
"2016-10-26-CHAxMIL",2017,"2016-10-26-MIL","Loss","Home","2016-10-26 20:00:00","MIL","CHA","Win","2016-10-26-CHA",10,"Milwaukee",43.06,-87.97,0,10,0,3.38291730582003,-1.13552144018399,24.4599168660514,0.491944125659333,5.10428353498456,1.13085682919416,29.9438923632651,0.94079091995221,2.67569344338743,-2.08004852387129,19.6937294893664,0.315328746196642,3.58102697954715,-0.370044018724108,22.8271889400922,0.388120839733743,1,1,1,1,0,0,0.402,0.585,0.402,0.585,-1.72136622916453,-2.26637826937815,-5.48397549721374,-0.448846794292878,-0.905333536159718,-1.71000450514718,-3.13345945072573,-0.0727920935371011,-0.183,0,0
"2016-10-26-MEMxMIN",2017,"2016-10-26-MIN","Loss","Away","2016-10-26 20:00:00","MIN","MEM","Win","2016-10-26-MEM",10,"Memphis",35.11,-90.01,0,10,0,4.51657510521017,0.277660762913375,29.9662044485817,0.787637852859441,3.65318235154133,-0.0410307571519706,21.961610459325,0.454604349219742,1.68860158141112,-1.5453843057715,18.0113378791898,0.238227139347727,3.26137206860306,-0.8405306684773,22.2455360472011,0.349380178518215,1,1,1,1,0,0,0.354,0.512,0.354,0.512,0.863392753668846,0.318691520065346,8.00459398925671,0.333033503639699,-1.57277048719194,-0.704853637294201,-4.23419816801135,-0.111153039170488,-0.158,0,0
"2016-10-26-DENxNO",2017,"2016-10-26-NO","Loss","Home","2016-10-26 20:00:00","NO","DEN","Win","2016-10-26-DEN",10,"New Orleans",30.07,-89.93,0,10,0,3.8807448635418,-0.530480649391939,22.064964053404,0.502364808136768,2.83545224397789,0.0818663266960232,23.8696605366021,0.5394095495257,3.50440008351955,-0.536161781804386,25.1578436038967,0.568091576871191,3.71326008808677,-0.114397830343439,28.4801196154137,0.847449970979383,1,1,1,1,0,0,0.366,0.402,0.366,0.402,1.04529261956391,-0.612346976087963,-1.80469648319806,-0.0370447413889312,-0.208860004567215,-0.421763951460947,-3.32227601151701,-0.279358394108192,-0.036,0,0
"2016-10-26-OKCxPHI",2017,"2016-10-26-OKC","Win","Away","2016-10-26 20:00:00","OKC","PHI","Loss","2016-10-26-PHI",10,"Philadelphia",40.01,-75.13,0,10,0,4.48975023684168,1.78522129023603,24.9902087314127,0.713007633422868,2.09294617191191,-1.88799958953462,22.0879452897092,0.45130734672863,3.90927005190342,-1.57836219656646,24.098046180998,0.544426884010555,1.28669764740052,-2.63834683266579,21.3944094693875,0.300037952502205,1,1,1,1,0,0,0.671,0.122,0.671,0.122,2.39680406492976,3.67322087977066,2.90226344170351,0.261700286694238,2.62257240450289,1.05998463609933,2.70363671161054,0.244388931508349,0.549,0,0
"2016-10-26-OKCxPHI",2017,"2016-10-26-PHI","Loss","Home","2016-10-26 20:00:00","PHI","OKC","Win","2016-10-26-OKC",10,"Philadelphia",40.01,-75.13,0,10,0,2.09294617191191,-1.88799958953462,22.0879452897092,0.45130734672863,4.48975023684168,1.78522129023603,24.9902087314127,0.713007633422868,1.28669764740052,-2.63834683266579,21.3944094693875,0.300037952502205,3.90927005190342,-1.57836219656646,24.098046180998,0.544426884010555,1,1,1,1,0,0,0.122,0.671,0.122,0.671,-2.39680406492976,-3.67322087977066,-2.90226344170351,-0.261700286694238,-2.62257240450289,-1.05998463609933,-2.70363671161054,-0.244388931508349,-0.549,0,0
"2016-10-26-PHOxSAC",2017,"2016-10-26-PHO","Loss","Home","2016-10-26 22:00:00","PHO","SAC","Win","2016-10-26-SAC",10,"Phoenix",33.54,-112.07,0,10,0,3.91483015670744,0.0750188826578875,26.789257736304,0.629103432952407,4.76952276621974,0.370923120056296,30.0528075233942,0.760468127503652,2.14557130166842,-1.73938682250996,24.7237780302402,0.608844752976933,3.08304006544341,0.242545615780998,22.0901716865316,0.541709988322728,1,1,1,1,0,0,0.28,0.402,0.28,0.402,-0.854692609512305,-0.295904237398409,-3.26354978709015,-0.131364694551245,-0.937468763774988,-1.98193243829096,2.63360634370853,0.0671347646542043,-0.122,0,0
"2016-10-26-PHOxSAC",2017,"2016-10-26-SAC","Win","Away","2016-10-26 22:00:00","SAC","PHO","Loss","2016-10-26-PHO",10,"Phoenix",33.54,-112.07,0,10,0,4.76952276621974,0.370923120056296,30.0528075233942,0.760468127503652,3.91483015670744,0.0750188826578875,26.789257736304,0.629103432952407,3.08304006544341,0.242545615780998,22.0901716865316,0.541709988322728,2.14557130166842,-1.73938682250996,24.7237780302402,0.608844752976933,1,1,1,1,0,0,0.402,0.28,0.402,0.28,0.854692609512305,0.295904237398409,3.26354978709015,0.131364694551245,0.937468763774988,1.98193243829096,-2.63360634370853,-0.0671347646542043,0.122,0,0
"2016-10-26-HOUxLAL",2017,"2016-10-26-HOU","Loss","Away","2016-10-26 22:30:00","HOU","LAL","Win","2016-10-26-LAL",10,"Los Angeles",34.11,-118.41,0,10,0,6.19602242114924,1.46914154150428,30.6763734468364,0.711198073075848,2.66689882126218,-1.66691065569127,27.0884569994448,0.611352098837348,2.15294996088534,-0.0294292054793894,17.5842458905861,0.350514984538839,2.53205318626334,-1.05623003185881,25.5682913463251,0.648025851194409,1,1,1,1,0,0,0.5,0.207,0.5,0.207,3.52912359988705,3.13605219719555,3.5879164473916,0.0998459742384998,-0.379103225378,1.02680082637942,-7.98404545573894,-0.29751086665557,0.293,0,0
"2016-10-26-HOUxLAL",2017,"2016-10-26-LAL","Win","Home","2016-10-26 22:30:00","LAL","HOU","Loss","2016-10-26-HOU",10,"Los Angeles",34.11,-118.41,0,10,0,2.66689882126218,-1.66691065569127,27.0884569994448,0.611352098837348,6.19602242114924,1.46914154150428,30.6763734468364,0.711198073075848,2.53205318626334,-1.05623003185881,25.5682913463251,0.648025851194409,2.15294996088534,-0.0294292054793894,17.5842458905861,0.350514984538839,1,1,1,1,0,0,0.207,0.5,0.207,0.5,-3.52912359988705,-3.13605219719555,-3.5879164473916,-0.0998459742384998,0.379103225378,-1.02680082637942,7.98404545573894,0.29751086665557,-0.293,0,0
"2016-10-27-ATLxWAS",2017,"2016-10-27-ATL","Win","Home","2016-10-27 19:30:00","ATL","WAS","Loss","2016-10-27-WAS",10,"Atlanta",33.76,-84.42,0,10,0,5.02569698419967,0.568611384019885,27.0858684591985,0.700371073314354,5.40227521695608,0.772314439573333,29.996220371909,0.77755582908606,2.32368959260455,-0.823746795170556,18.5108688528427,0.215098424736091,0.992376481722604,-4.44200083278776,14.9503352171025,0.127579645503325,1,1,1,1,0,0,0.585,0.5,0.585,0.5,-0.376578232756407,-0.203703055553448,-2.91035191271055,-0.0771847557717057,1.33131311088194,3.6182540376172,3.5605336357402,0.0875187792327653,0.085,0,0
"2016-10-27-ATLxWAS",2017,"2016-10-27-WAS","Loss","Away","2016-10-27 19:30:00","WAS","ATL","Win","2016-10-27-ATL",10,"Atlanta",33.76,-84.42,0,10,0,5.40227521695608,0.772314439573333,29.996220371909,0.77755582908606,5.02569698419967,0.568611384019885,27.0858684591985,0.700371073314354,0.992376481722604,-4.44200083278776,14.9503352171025,0.127579645503325,2.32368959260455,-0.823746795170556,18.5108688528427,0.215098424736091,1,1,1,1,0,0,0.5,0.585,0.5,0.585,0.376578232756407,0.203703055553448,2.91035191271055,0.0771847557717057,-1.33131311088194,-3.6182540376172,-3.5605336357402,-0.0875187792327653,-0.085,0,0
"2016-10-27-BOSxCHI",2017,"2016-10-27-BOS","Loss","Away","2016-10-27 20:00:00","BOS","CHI","Win","2016-10-27-CHI",1.02083333333333,"Chicago",41.84,-87.68,16.6675013124343,10,0,6.01853216851307,1.85063766027455,28.5949328221788,0.790229527658901,5.81453436926609,1.56251009237092,31.7733426299158,0.871627455736114,2.27817179812411,-2.89096155056265,16.8798776647846,0.336074994304686,2.76358302691346,-1.05103215758349,24.5472022629917,0.401983967773441,1,2,1,1,1,0,0.585,0.512,0.585,0.512,0.203997799246989,0.28812756790363,-3.17840980773707,-0.0813979280772138,-0.48541122878935,-1.83992939297916,-7.66732459820713,-0.0659089734687553,0.073,-8.97916666666667,16.6675013124343
"2016-10-27-BOSxCHI",2017,"2016-10-27-CHI","Win","Home","2016-10-27 20:00:00","CHI","BOS","Loss","2016-10-27-BOS",10,"Chicago",41.84,-87.68,0,1.02083333333333,16.6675013124343,5.81453436926609,1.56251009237092,31.7733426299158,0.871627455736114,6.01853216851307,1.85063766027455,28.5949328221788,0.790229527658901,2.76358302691346,-1.05103215758349,24.5472022629917,0.401983967773441,2.27817179812411,-2.89096155056265,16.8798776647846,0.336074994304686,1,1,1,2,0,1,0.512,0.585,0.512,0.585,-0.203997799246989,-0.28812756790363,3.17840980773707,0.0813979280772138,0.48541122878935,1.83992939297916,7.66732459820713,0.0659089734687553,-0.073,8.97916666666667,-16.6675013124343
"2016-10-27-LACxPOR",2017,"2016-10-27-LAC","Win","Away","2016-10-27 22:30:00","LAC","POR","Loss","2016-10-27-POR",10,"Portland",45.54,-122.66,0,2.02083333333333,0,8.48143176488507,2.77202217687883,30.6464057502544,0.924178888659368,5.08813609517916,1.09743206467498,25.0996084504085,0.60481937245818,2.74264567957484,-2.64173401097035,20.6137963039925,0.094665170531682,3.90220072874282,-0.133519652417127,22.7917629547837,0.251167292862402,1,1,1,2,0,1,0.646,0.537,0.646,0.537,3.39329566970592,1.67459011220385,5.54679729984596,0.319359516201188,-1.15955504916798,-2.50821435855322,-2.17796665079125,-0.15650212233072,0.109,7.97916666666667,0
"2016-10-27-LACxPOR",2017,"2016-10-27-POR","Loss","Home","2016-10-27 22:30:00","POR","LAC","Win","2016-10-27-LAC",2.02083333333333,"Portland",45.54,-122.66,0,10,0,5.08813609517916,1.09743206467498,25.0996084504085,0.60481937245818,8.48143176488507,2.77202217687883,30.6464057502544,0.924178888659368,3.90220072874282,-0.133519652417127,22.7917629547837,0.251167292862402,2.74264567957484,-2.64173401097035,20.6137963039925,0.094665170531682,1,2,1,1,1,0,0.537,0.646,0.537,0.646,-3.39329566970592,-1.67459011220385,-5.54679729984596,-0.319359516201188,1.15955504916798,2.50821435855322,2.17796665079125,0.15650212233072,-0.109,-7.97916666666667,0
"2016-10-27-SAxSAC",2017,"2016-10-27-SA","Win","Away","2016-10-27 22:30:00","SA","SAC","Loss","2016-10-27-SAC",2,"Sacramento",38.57,-121.47,1.09658560997306,1.02083333333333,10.6611866131308,6.85080277298473,2.03991079817549,28.1883296042716,0.833244135224333,4.76952276621974,0.370923120056296,30.0528075233942,0.760468127503652,3.53641097928716,0.584572696214197,17.8771062669453,0.105269109293254,2.78049359856385,-0.0292549246267646,21.3598019514449,0.38404846745366,2,2,1,2,1,1,0.817,0.402,0.817,0.402,2.08128000676499,1.66898767811919,-1.86447791912257,0.0727760077206809,0.755917380723305,0.613827620840962,-3.48269568449963,-0.278779358160406,0.415,0.979166666666667,-9.56460100315777
"2016-10-27-SAxSAC",2017,"2016-10-27-SAC","Loss","Home","2016-10-27 22:30:00","SAC","SA","Win","2016-10-27-SA",1.02083333333333,"Sacramento",38.57,-121.47,10.6611866131308,2,1.09658560997306,4.76952276621974,0.370923120056296,30.0528075233942,0.760468127503652,6.85080277298473,2.03991079817549,28.1883296042716,0.833244135224333,2.78049359856385,-0.0292549246267646,21.3598019514449,0.38404846745366,3.53641097928716,0.584572696214197,17.8771062669453,0.105269109293254,1,2,2,2,1,1,0.402,0.817,0.402,0.817,-2.08128000676499,-1.66898767811919,1.86447791912257,-0.0727760077206809,-0.755917380723305,-0.613827620840962,3.48269568449963,0.278779358160406,-0.415,-0.979166666666667,9.56460100315777
"2016-10-28-CLExTOR",2017,"2016-10-28-CLE","Win","Away","2016-10-28 19:00:00","CLE","TOR","Loss","2016-10-28-TOR",2.95833333333333,"Toronto",43.65,-79.38,3.16210373011387,1.97916666666667,0,8.63545795008317,3.20921371289579,32.9479762336475,0.855825332008976,6.32440426206515,0.829053200589229,28.6369729104827,0.801716617930009,3.07501968109446,-0.355551880032724,25.0997269606823,0.59242944317315,3.89820928099623,0.40192845821432,23.4287949758166,0.263132869298777,2,2,1,2,1,1,0.695,0.683,0.695,0.683,2.31105368801802,2.38016051230657,4.3110033231648,0.0541087140789669,-0.823189599901767,-0.757480338247045,1.67093198486578,0.329296573874373,0.0119999999999999,0.979166666666667,3.16210373011387
"2016-10-28-CLExTOR",2017,"2016-10-28-TOR","Loss","Home","2016-10-28 19:00:00","TOR","CLE","Win","2016-10-28-CLE",1.97916666666667,"Toronto",43.65,-79.38,0,2.95833333333333,3.16210373011387,6.32440426206515,0.829053200589229,28.6369729104827,0.801716617930009,8.63545795008317,3.20921371289579,32.9479762336475,0.855825332008976,3.89820928099623,0.40192845821432,23.4287949758166,0.263132869298777,3.07501968109446,-0.355551880032724,25.0997269606823,0.59242944317315,1,2,2,2,1,1,0.683,0.695,0.683,0.695,-2.31105368801802,-2.38016051230657,-4.3110033231648,-0.0541087140789669,0.823189599901767,0.757480338247045,-1.67093198486578,-0.329296573874373,-0.0119999999999999,-0.979166666666667,-3.16210373011387
"2016-10-28-BKNxIND",2017,"2016-10-28-BKN","Win","Home","2016-10-28 19:30:00","BKN","IND","Loss","2016-10-28-IND",2,"New York",40.67,-73.94,3.36382223073694,2.02083333333333,12.2423935568172,3.30911403474223,-0.149267310275382,25.1001837685955,0.481402622829041,5.40502190279283,0.487905604254449,31.1849789079512,0.883188032683778,0.82377900436864,-2.45912048576984,14.9095238095238,0.101190476190476,1.21312768432224,-3.18548935629628,14.0540458141068,0.19740990990991,1,2,1,2,0,1,0.256,0.549,0.256,0.549,-2.0959078680506,-0.637172914529831,-6.08479513935568,-0.401785409854737,-0.389348679953599,0.726368870526437,0.85547799541702,-0.0962194337194337,-0.293,-0.0208333333333335,-8.8785713260803
"2016-10-28-DETxORL",2017,"2016-10-28-DET","Win","Home","2016-10-28 19:30:00","DET","ORL","Loss","2016-10-28-ORL",2,"Detroit",42.38,-83.1,3.93081416502993,2.02083333333333,13.987397899538,4.55638520036609,-0.482637203855324,28.3503509237734,0.698807362263254,4.5160909834046,0.0603801332686001,28.6547414981925,0.73769002339691,1.62744233913341,-2.25323880884779,18.5507232580553,0.147792863671347,3.12862623941075,-1.71237973321431,22.5582883956784,0.383758191267273,1,2,2,2,0,0,0.537,0.427,0.537,0.427,0.0402942169614882,-0.543017337123924,-0.304390574419074,-0.0388826611336555,-1.50118390027734,-0.540859075633476,-4.00756513762315,-0.235965327595926,0.11,-0.0208333333333335,-10.0565837345081
